,星期,時間,方向,里程,車速,交通量,經度,緯度
36941,5,230,0,336.6,100,112,120.27215,22.892618
36942,5,230,0,339.8,104,200,120.28499,22.867418
36943,5,230,0,346.0,100,180,120.31273,22.818039
36944,5,230,0,355.9,97,171,120.33429,22.730904
36945,5,230,0,359.0,93,171,120.32818,22.703363
36946,5,230,0,364.0,93,189,120.332085,22.658892
36947,5,230,0,367.6,93,162,120.33622,22.62782
36948,5,230,0,369.6,90,174,120.33961,22.609428
36949,5,230,0,373.6,82,35,120.32315,22.581932
36950,5,230,1,0.5,86,48,121.731766,25.118786
36951,5,230,1,1.7,90,57,121.72591,25.109568
36952,5,230,1,2.9,86,91,121.71786,25.102837
36953,5,230,1,6.1,90,135,121.69364,25.088272
36954,5,230,1,9.9,100,33,121.65948,25.076263
36955,5,230,1,14.7,90,124,121.61352,25.065643
36956,5,230,1,15.5,86,117,121.6059,25.064753
36957,5,230,1,16.3,90,82,121.59873,25.064007
36958,5,230,1,18.2,82,148,121.58023,25.068987
36959,5,230,1,20.6,90,156,121.55774,25.07275
36960,5,230,1,24.8,86,296,121.5166,25.077631
36961,5,230,1,26.4,90,275,121.50139,25.077463
36962,5,230,1,29.3,90,213,121.47296,25.074797
36963,5,230,1,30.5,93,54,121.46066,25.075554
36964,5,230,1,33.4,93,74,121.43328,25.068727
36965,5,230,1,33.9,90,131,121.428764,25.06824
36966,5,230,1,37.6,86,189,121.39731,25.058666
36967,5,230,1,41.3,97,165,121.36356,25.064968
36968,5,230,1,44.7,93,103,121.331856,25.060125
36969,5,230,1,46.7,97,172,121.317764,25.047075
36970,5,230,1,49.2,79,169,121.29553,25.036482
36971,5,230,1,51.1,88,174,121.28173,25.025953
36972,5,230,1,53.2,93,217,121.2662,25.012943
36973,5,230,1,55.7,90,143,121.24772,24.998583
36974,5,230,1,57.8,93,129,121.2332,24.984413
36975,5,230,1,57.9,86,43,121.23253,24.984095
36976,5,230,1,61.0,90,119,121.20987,24.96525
36977,5,230,1,63.3,93,125,121.195595,24.949282
36978,5,230,1,66.4,93,175,121.17692,24.929544
36979,5,230,1,68.1,93,86,121.16759,24.917967
36980,5,230,1,69.9,100,95,121.15976,24.903297
36981,5,230,1,75.0,97,167,121.11173,24.893436
36982,5,230,1,88.0,93,163,121.01903,24.848719
36983,5,230,1,92.8,97,156,121.01031,24.808453
36984,5,230,1,95.0,93,157,121.00525,24.789621
36985,5,230,1,98.0,97,144,120.99886,24.763586
36986,5,230,1,104.5,100,162,120.9519,24.72713
36987,5,230,1,112.3,97,159,120.90427,24.679317
36988,5,230,1,129.2,100,147,120.83893,24.550442
36989,5,230,1,138.9,104,125,120.781906,24.48592
36990,5,230,1,146.5,100,182,120.775734,24.420513
36991,5,230,1,157.2,100,142,120.72085,24.339148
36992,5,230,1,162.1,104,140,120.69733,24.301186
36993,5,230,1,166.4,100,181,120.691956,24.262648
36994,5,230,1,169.9,100,148,120.68662,24.231537
36995,5,230,1,177.4,108,103,120.63561,24.184591
36996,5,230,1,180.2,108,122,120.62193,24.163706
36997,5,230,1,183.9,104,146,120.61725,24.130768
36998,5,230,1,190.6,104,151,120.56813,24.113571
36999,5,230,1,196.0,104,135,120.52785,24.085623
37000,5,230,1,201.1,100,171,120.52279,24.04064
37001,5,230,1,208.9,104,147,120.50612,23.971794
37002,5,230,1,215.6,108,93,120.49765,23.91277
37003,5,230,1,224.9,104,105,120.48488,23.830568
37004,5,230,1,232.2,108,104,120.469345,23.766329
37005,5,230,1,239.4,108,104,120.474915,23.702602
37006,5,230,1,242.5,111,94,120.46228,23.677376
37007,5,230,1,247.2,104,134,120.443115,23.639557
37008,5,230,1,251.4,108,105,120.43542,23.60199
37009,5,230,1,260.3,108,96,120.40559,23.52674
37010,5,230,1,267.4,108,107,120.3777,23.469402
37011,5,230,1,271.4,106,78,120.361565,23.436367
37012,5,230,1,282.7,104,114,120.32219,23.34747
37013,5,230,1,286.6,108,89,120.298706,23.320993
37014,5,230,1,293.0,104,129,120.26577,23.272589
37015,5,230,1,301.9,104,126,120.23642,23.197287
37016,5,230,1,308.3,104,137,120.23327,23.14075
37017,5,230,1,312.6,97,156,120.24768,23.104816
37018,5,230,1,318.5,86,226,120.25302,23.051311
37019,5,230,1,322.7,93,222,120.25,23.014172
37020,5,230,1,325.2,100,132,120.24818,22.991814
37021,5,230,1,328.6,100,144,120.249825,22.960903
37022,5,230,1,336.6,104,192,120.27215,22.892618
37023,5,230,1,339.8,100,207,120.28499,22.867418
37024,5,230,1,346.0,90,195,120.31273,22.818039
37025,5,230,1,356.1,93,155,120.33376,22.728956
37026,5,230,1,359.0,93,185,120.32818,22.703363
37027,5,230,1,364.0,90,168,120.332085,22.658892
37028,5,230,1,367.6,90,174,120.33622,22.62782
37029,5,230,1,368.6,97,7,120.33665,22.61912
37030,5,231,0,1.7,79,91,121.72591,25.109568
37031,5,231,0,2.9,82,115,121.71786,25.102837
37032,5,231,0,6.1,86,145,121.69364,25.088272
37033,5,231,0,9.9,43,207,121.659424,25.076044
37034,5,231,0,14.7,32,91,121.61352,25.065643
37035,5,231,0,15.5,79,137,121.6059,25.064753
37036,5,231,0,17.4,46,81,121.58804,25.065544
37037,5,231,0,20.0,90,56,121.562515,25.070993
37038,5,231,0,20.8,93,114,121.555016,25.072262
37039,5,231,0,21.3,79,102,121.55036,25.073053
37040,5,231,0,23.3,86,115,121.5307,25.073019
37041,5,231,0,25.6,82,204,121.50911,25.078068
37042,5,231,0,27.1,97,127,121.49402,25.075256
37043,5,231,0,29.3,93,225,121.47296,25.074797
37044,5,231,0,33.3,93,65,121.435135,25.068148
37045,5,231,0,34.0,97,176,121.428055,25.068
37046,5,231,0,37.6,86,283,121.39731,25.058666
37047,5,231,0,41.3,93,129,121.36356,25.064968
37048,5,231,0,44.7,90,65,121.33207,25.059242
37049,5,231,0,46.7,90,133,121.317764,25.047075
37050,5,231,0,49.2,93,154,121.29553,25.036482
37051,5,231,0,51.1,100,181,121.28173,25.025953
37052,5,231,0,53.2,93,206,121.2662,25.012943
37053,5,231,0,55.7,93,243,121.24772,24.998583
37054,5,231,0,57.9,100,92,121.23298,24.983667
37055,5,231,0,58.4,93,168,121.22894,24.980558
37056,5,231,0,60.8,95,52,121.21162,24.965878
37057,5,231,0,63.3,93,126,121.195595,24.949282
37058,5,231,0,66.4,93,164,121.17692,24.929544
37059,5,231,0,68.1,90,234,121.16759,24.917967
37060,5,231,0,69.9,90,179,121.15976,24.903297
37061,5,231,0,75.0,97,102,121.11173,24.893436
37062,5,231,0,88.0,90,235,121.01903,24.848719
37063,5,231,0,92.8,79,228,121.01031,24.808453
37064,5,231,0,95.6,43,162,121.00372,24.783943
37065,5,231,0,97.9,93,161,120.99989,24.764414
37066,5,231,0,104.5,97,135,120.9519,24.72713
37067,5,231,0,112.3,97,108,120.90427,24.679317
37068,5,231,0,129.2,100,116,120.83893,24.550442
37069,5,231,0,138.9,100,100,120.781906,24.48592
37070,5,231,0,146.5,104,117,120.775734,24.420513
37071,5,231,0,157.2,100,122,120.72085,24.339148
37072,5,231,0,162.1,104,122,120.69733,24.301186
37073,5,231,0,166.4,104,123,120.691956,24.262648
37074,5,231,0,169.9,100,154,120.68662,24.231537
37075,5,231,0,177.4,97,155,120.63561,24.184591
37076,5,231,0,180.2,100,120,120.62193,24.163706
37077,5,231,0,183.9,104,131,120.61725,24.130768
37078,5,231,0,190.6,100,151,120.56813,24.113571
37079,5,231,0,196.0,104,183,120.52785,24.085623
37080,5,231,0,201.1,100,178,120.52279,24.04064
37081,5,231,0,208.9,100,175,120.50612,23.971794
37082,5,231,0,215.6,100,200,120.49765,23.91277
37083,5,231,0,224.9,104,150,120.48488,23.830568
37084,5,231,0,232.2,100,164,120.469345,23.766329
37085,5,231,0,239.4,104,146,120.474915,23.702602
37086,5,231,0,242.5,104,141,120.46228,23.677376
37087,5,231,0,247.2,104,122,120.443115,23.639557
37088,5,231,0,251.4,100,113,120.43542,23.60199
37089,5,231,0,260.3,100,120,120.40559,23.52674
37090,5,231,0,267.4,100,91,120.3777,23.469402
37091,5,231,0,271.4,104,99,120.361565,23.436367
37092,5,231,0,282.7,104,105,120.32219,23.34747
37093,5,231,0,286.6,104,125,120.298706,23.320993
37094,5,231,0,293.0,108,102,120.26577,23.272589
37095,5,231,0,301.9,104,128,120.23642,23.197287
37096,5,231,0,308.3,104,137,120.23327,23.14075
37097,5,231,0,312.6,108,147,120.24768,23.104816
37098,5,231,0,318.5,100,134,120.25302,23.051311
37099,5,231,0,322.7,100,132,120.25,23.014172
37100,5,231,0,325.2,104,129,120.24818,22.991814
37101,5,231,0,328.6,104,108,120.249825,22.960903
37102,5,231,0,336.6,100,142,120.27215,22.892618
37103,5,231,0,339.8,104,156,120.28499,22.867418
37104,5,231,0,346.0,100,139,120.31273,22.818039
37105,5,231,0,355.9,97,174,120.33429,22.730904
37106,5,231,0,359.0,93,192,120.32818,22.703363
37107,5,231,0,364.0,93,185,120.332085,22.658892
37108,5,231,0,367.6,90,206,120.33622,22.62782
37109,5,231,0,369.6,86,181,120.33961,22.609428
37110,5,231,0,373.6,82,25,120.32315,22.581932
37111,5,231,1,0.5,81,46,121.731766,25.118786
37112,5,231,1,1.7,86,54,121.72591,25.109568
37113,5,231,1,2.9,90,62,121.71786,25.102837
37114,5,231,1,6.1,90,109,121.69364,25.088272
37115,5,231,1,9.9,104,41,121.65948,25.076263
37116,5,231,1,14.7,90,125,121.61352,25.065643
37117,5,231,1,15.5,90,114,121.6059,25.064753
37118,5,231,1,16.3,86,66,121.59873,25.064007
37119,5,231,1,18.2,79,136,121.58023,25.068987
37120,5,231,1,20.6,86,210,121.55774,25.07275
37121,5,231,1,24.8,86,256,121.5166,25.077631
37122,5,231,1,26.4,90,261,121.50139,25.077463
37123,5,231,1,29.3,90,244,121.47296,25.074797
37124,5,231,1,30.5,90,84,121.46066,25.075554
37125,5,231,1,33.4,93,62,121.43328,25.068727
37126,5,231,1,33.9,93,99,121.428764,25.06824
37127,5,231,1,37.6,90,185,121.39731,25.058666
37128,5,231,1,41.3,97,203,121.36356,25.064968
37129,5,231,1,44.7,93,124,121.331856,25.060125
37130,5,231,1,46.7,97,161,121.317764,25.047075
37131,5,231,1,49.2,72,193,121.29553,25.036482
37132,5,231,1,51.1,93,147,121.28173,25.025953
37133,5,231,1,53.2,90,213,121.2662,25.012943
37134,5,231,1,55.7,93,141,121.24772,24.998583
37135,5,231,1,57.8,90,90,121.2332,24.984413
37136,5,231,1,57.9,90,53,121.23253,24.984095
37137,5,231,1,61.0,93,106,121.20987,24.96525
37138,5,231,1,63.3,97,80,121.195595,24.949282
37139,5,231,1,66.4,97,130,121.17692,24.929544
37140,5,231,1,68.1,97,66,121.16759,24.917967
37141,5,231,1,69.9,100,110,121.15976,24.903297
37142,5,231,1,75.0,97,160,121.11173,24.893436
37143,5,231,1,88.0,90,187,121.01903,24.848719
37144,5,231,1,92.8,97,161,121.01031,24.808453
37145,5,231,1,95.0,97,138,121.00525,24.789621
37146,5,231,1,98.0,97,168,120.99886,24.763586
37147,5,231,1,104.5,100,128,120.9519,24.72713
37148,5,231,1,112.3,100,128,120.90427,24.679317
37149,5,231,1,129.2,100,134,120.83893,24.550442
37150,5,231,1,138.9,100,146,120.781906,24.48592
37151,5,231,1,146.5,100,132,120.775734,24.420513
37152,5,231,1,157.2,100,189,120.72085,24.339148
37153,5,231,1,162.1,104,166,120.69733,24.301186
37154,5,231,1,166.4,100,168,120.691956,24.262648
37155,5,231,1,169.9,97,170,120.68662,24.231537
37156,5,231,1,177.4,104,133,120.63561,24.184591
37157,5,231,1,180.2,108,129,120.62193,24.163706
37158,5,231,1,183.9,104,121,120.61725,24.130768
37159,5,231,1,190.6,108,156,120.56813,24.113571
37160,5,231,1,196.0,100,177,120.52785,24.085623
37161,5,231,1,201.1,104,139,120.52279,24.04064
37162,5,231,1,208.9,104,141,120.50612,23.971794
37163,5,231,1,215.6,104,121,120.49765,23.91277
37164,5,231,1,224.9,104,94,120.48488,23.830568
37165,5,231,1,232.2,108,114,120.469345,23.766329
37166,5,231,1,239.4,108,95,120.474915,23.702602
37167,5,231,1,242.5,108,97,120.46228,23.677376
37168,5,231,1,247.2,104,100,120.443115,23.639557
37169,5,231,1,251.4,104,101,120.43542,23.60199
37170,5,231,1,260.3,104,82,120.40559,23.52674
37171,5,231,1,267.4,104,94,120.3777,23.469402
37172,5,231,1,271.4,108,93,120.361565,23.436367
37173,5,231,1,282.7,104,131,120.32219,23.34747
37174,5,231,1,286.6,108,99,120.298706,23.320993
37175,5,231,1,293.0,104,120,120.26577,23.272589
37176,5,231,1,301.9,104,136,120.23642,23.197287
37177,5,231,1,308.3,104,130,120.23327,23.14075
37178,5,231,1,312.6,97,167,120.24768,23.104816
37179,5,231,1,318.5,90,215,120.25302,23.051311
37180,5,231,1,322.7,93,217,120.25,23.014172
37181,5,231,1,325.2,100,158,120.24818,22.991814
37182,5,231,1,328.6,100,117,120.249825,22.960903
37183,5,231,1,336.6,108,145,120.27215,22.892618
37184,5,231,1,339.8,100,184,120.28499,22.867418
37185,5,231,1,346.0,93,211,120.31273,22.818039
37186,5,231,1,356.1,90,204,120.33376,22.728956
37187,5,231,1,359.0,97,188,120.32818,22.703363
37188,5,231,1,364.0,97,168,120.332085,22.658892
37189,5,231,1,367.6,93,175,120.33622,22.62782
37190,5,231,1,368.6,90,11,120.33665,22.61912
37191,5,232,0,1.7,79,96,121.72591,25.109568
37192,5,232,0,2.9,75,140,121.71786,25.102837
37193,5,232,0,6.1,75,155,121.69364,25.088272
37194,5,232,0,9.9,43,217,121.659424,25.076044
37195,5,232,0,14.7,32,61,121.61352,25.065643
37196,5,232,0,15.5,64,140,121.6059,25.064753
37197,5,232,0,17.4,57,48,121.58804,25.065544
37198,5,232,0,20.0,90,50,121.562515,25.070993
37199,5,232,0,20.8,93,87,121.555016,25.072262
37200,5,232,0,21.3,82,114,121.55036,25.073053
37201,5,232,0,23.3,86,90,121.5307,25.073019
37202,5,232,0,25.6,84,188,121.50911,25.078068
37203,5,232,0,27.1,93,108,121.49402,25.075256
37204,5,232,0,29.3,93,218,121.47296,25.074797
37205,5,232,0,33.3,91,76,121.435135,25.068148
37206,5,232,0,34.0,97,57,121.428055,25.068
37207,5,232,0,37.6,86,279,121.39731,25.058666
37208,5,232,0,41.3,93,152,121.36356,25.064968
37209,5,232,0,44.7,93,71,121.33207,25.059242
37210,5,232,0,46.7,93,178,121.317764,25.047075
37211,5,232,0,49.2,97,185,121.29553,25.036482
37212,5,232,0,51.1,100,165,121.28173,25.025953
37213,5,232,0,53.2,93,151,121.2662,25.012943
37214,5,232,0,55.7,93,214,121.24772,24.998583
37215,5,232,0,57.9,93,122,121.23298,24.983667
37216,5,232,0,58.4,93,185,121.22894,24.980558
37217,5,232,0,60.8,93,72,121.21162,24.965878
37218,5,232,0,63.3,93,138,121.195595,24.949282
37219,5,232,0,66.4,93,154,121.17692,24.929544
37220,5,232,0,68.1,90,226,121.16759,24.917967
37221,5,232,0,69.9,90,160,121.15976,24.903297
37222,5,232,0,75.0,97,105,121.11173,24.893436
37223,5,232,0,88.0,86,228,121.01903,24.848719
37224,5,232,0,92.8,79,255,121.01031,24.808453
37225,5,232,0,95.6,39,161,121.00372,24.783943
37226,5,232,0,97.9,90,180,120.99989,24.764414
37227,5,232,0,104.5,93,101,120.9519,24.72713
37228,5,232,0,112.3,100,119,120.90427,24.679317
37229,5,232,0,129.2,97,149,120.83893,24.550442
37230,5,232,0,138.9,100,111,120.781906,24.48592
37231,5,232,0,146.5,104,109,120.775734,24.420513
37232,5,232,0,157.2,100,136,120.72085,24.339148
37233,5,232,0,162.1,104,124,120.69733,24.301186
37234,5,232,0,166.4,102,128,120.691956,24.262648
37235,5,232,0,169.9,97,177,120.68662,24.231537
37236,5,232,0,177.4,97,149,120.63561,24.184591
37237,5,232,0,180.2,100,106,120.62193,24.163706
37238,5,232,0,183.9,100,156,120.61725,24.130768
37239,5,232,0,190.6,97,181,120.56813,24.113571
37240,5,232,0,196.0,104,164,120.52785,24.085623
37241,5,232,0,201.1,104,170,120.52279,24.04064
37242,5,232,0,208.9,97,215,120.50612,23.971794
37243,5,232,0,215.6,100,176,120.49765,23.91277
37244,5,232,0,224.9,100,165,120.48488,23.830568
37245,5,232,0,232.2,100,130,120.469345,23.766329
37246,5,232,0,239.4,104,132,120.474915,23.702602
37247,5,232,0,242.5,104,130,120.46228,23.677376
37248,5,232,0,247.2,104,117,120.443115,23.639557
37249,5,232,0,251.4,104,131,120.43542,23.60199
37250,5,232,0,260.3,108,97,120.40559,23.52674
37251,5,232,0,267.4,100,94,120.3777,23.469402
37252,5,232,0,271.4,104,145,120.361565,23.436367
37253,5,232,0,282.7,104,121,120.32219,23.34747
37254,5,232,0,286.6,108,118,120.298706,23.320993
37255,5,232,0,293.0,111,94,120.26577,23.272589
37256,5,232,0,301.9,104,150,120.23642,23.197287
37257,5,232,0,308.3,104,135,120.23327,23.14075
37258,5,232,0,312.6,104,143,120.24768,23.104816
37259,5,232,0,318.5,104,130,120.25302,23.051311
37260,5,232,0,322.7,100,141,120.25,23.014172
37261,5,232,0,325.2,97,126,120.24818,22.991814
37262,5,232,0,328.6,104,92,120.249825,22.960903
37263,5,232,0,336.6,100,124,120.27215,22.892618
37264,5,232,0,339.8,104,139,120.28499,22.867418
37265,5,232,0,346.0,97,190,120.31273,22.818039
37266,5,232,0,355.9,93,171,120.33429,22.730904
37267,5,232,0,359.0,93,167,120.32818,22.703363
37268,5,232,0,364.0,93,203,120.332085,22.658892
37269,5,232,0,367.6,93,160,120.33622,22.62782
37270,5,232,0,369.6,90,147,120.33961,22.609428
37271,5,232,0,373.6,86,18,120.32315,22.581932
37272,5,232,1,0.5,86,48,121.731766,25.118786
37273,5,232,1,1.7,86,66,121.72591,25.109568
37274,5,232,1,2.9,86,80,121.71786,25.102837
37275,5,232,1,6.1,90,90,121.69364,25.088272
37276,5,232,1,9.9,108,30,121.65948,25.076263
37277,5,232,1,14.7,90,127,121.61352,25.065643
37278,5,232,1,15.5,86,97,121.6059,25.064753
37279,5,232,1,16.3,90,68,121.59873,25.064007
37280,5,232,1,18.2,79,170,121.58023,25.068987
37281,5,232,1,20.6,82,203,121.55774,25.07275
37282,5,232,1,24.8,86,272,121.5166,25.077631
37283,5,232,1,26.4,93,272,121.50139,25.077463
37284,5,232,1,29.3,90,198,121.47296,25.074797
37285,5,232,1,30.5,90,81,121.46066,25.075554
37286,5,232,1,33.4,93,52,121.43328,25.068727
37287,5,232,1,33.9,90,110,121.428764,25.06824
37288,5,232,1,37.6,90,180,121.39731,25.058666
37289,5,232,1,41.3,97,174,121.36356,25.064968
37290,5,232,1,44.7,97,103,121.331856,25.060125
37291,5,232,1,46.7,97,181,121.317764,25.047075
37292,5,232,1,49.2,90,199,121.29553,25.036482
37293,5,232,1,51.1,93,174,121.28173,25.025953
37294,5,232,1,53.2,93,227,121.2662,25.012943
37295,5,232,1,55.7,93,123,121.24772,24.998583
37296,5,232,1,57.8,93,120,121.2332,24.984413
37297,5,232,1,57.9,90,46,121.23253,24.984095
37298,5,232,1,61.0,93,84,121.20987,24.96525
37299,5,232,1,63.3,97,121,121.195595,24.949282
37300,5,232,1,66.4,97,127,121.17692,24.929544
37301,5,232,1,68.1,93,58,121.16759,24.917967
37302,5,232,1,69.9,100,78,121.15976,24.903297
37303,5,232,1,75.0,97,173,121.11173,24.893436
37304,5,232,1,88.0,93,180,121.01903,24.848719
37305,5,232,1,92.8,97,150,121.01031,24.808453
37306,5,232,1,95.0,93,173,121.00525,24.789621
37307,5,232,1,98.0,97,158,120.99886,24.763586
37308,5,232,1,104.5,100,127,120.9519,24.72713
37309,5,232,1,112.3,97,169,120.90427,24.679317
37310,5,232,1,129.2,102,116,120.83893,24.550442
37311,5,232,1,138.9,100,141,120.781906,24.48592
37312,5,232,1,146.5,100,150,120.775734,24.420513
37313,5,232,1,157.2,104,137,120.72085,24.339148
37314,5,232,1,162.1,104,129,120.69733,24.301186
37315,5,232,1,166.4,97,188,120.691956,24.262648
37316,5,232,1,169.9,100,158,120.68662,24.231537
37317,5,232,1,177.4,108,111,120.63561,24.184591
37318,5,232,1,180.2,108,138,120.62193,24.163706
37319,5,232,1,183.9,100,142,120.61725,24.130768
37320,5,232,1,190.6,108,131,120.56813,24.113571
37321,5,232,1,196.0,104,150,120.52785,24.085623
37322,5,232,1,201.1,100,172,120.52279,24.04064
37323,5,232,1,208.9,108,138,120.50612,23.971794
37324,5,232,1,215.6,108,118,120.49765,23.91277
37325,5,232,1,224.9,104,118,120.48488,23.830568
37326,5,232,1,232.2,108,88,120.469345,23.766329
37327,5,232,1,239.4,111,102,120.474915,23.702602
37328,5,232,1,242.5,111,90,120.46228,23.677376
37329,5,232,1,247.2,104,108,120.443115,23.639557
37330,5,232,1,251.4,108,100,120.43542,23.60199
37331,5,232,1,260.3,106,80,120.40559,23.52674
37332,5,232,1,267.4,104,100,120.3777,23.469402
37333,5,232,1,271.4,108,81,120.361565,23.436367
37334,5,232,1,282.7,108,102,120.32219,23.34747
37335,5,232,1,286.6,108,118,120.298706,23.320993
37336,5,232,1,293.0,100,135,120.26577,23.272589
37337,5,232,1,301.9,100,132,120.23642,23.197287
37338,5,232,1,308.3,100,157,120.23327,23.14075
37339,5,232,1,312.6,97,181,120.24768,23.104816
37340,5,232,1,318.5,93,202,120.25302,23.051311
37341,5,232,1,322.7,100,209,120.25,23.014172
37342,5,232,1,325.2,97,151,120.24818,22.991814
37343,5,232,1,328.6,100,160,120.249825,22.960903
37344,5,232,1,336.6,104,179,120.27215,22.892618
37345,5,232,1,339.8,100,147,120.28499,22.867418
37346,5,232,1,346.0,97,185,120.31273,22.818039
37347,5,232,1,356.1,90,203,120.33376,22.728956
37348,5,232,1,359.0,93,160,120.32818,22.703363
37349,5,232,1,364.0,97,143,120.332085,22.658892
37350,5,232,1,367.6,93,147,120.33622,22.62782
37351,5,232,1,368.6,82,4,120.33665,22.61912
37352,5,233,0,1.7,79,91,121.72591,25.109568
37353,5,233,0,2.9,79,115,121.71786,25.102837
37354,5,233,0,6.1,82,157,121.69364,25.088272
37355,5,233,0,9.9,46,236,121.659424,25.076044
37356,5,233,0,14.7,25,36,121.61352,25.065643
37357,5,233,0,15.5,14,78,121.6059,25.064753
37358,5,233,0,17.4,50,38,121.58804,25.065544
37359,5,233,0,20.0,93,51,121.562515,25.070993
37360,5,233,0,20.8,97,97,121.555016,25.072262
37361,5,233,0,21.3,86,82,121.55036,25.073053
37362,5,233,0,23.3,86,92,121.5307,25.073019
37363,5,233,0,25.6,86,193,121.50911,25.078068
37364,5,233,0,27.1,97,111,121.49402,25.075256
37365,5,233,0,29.3,93,184,121.47296,25.074797
37366,5,233,0,33.3,97,71,121.435135,25.068148
37367,5,233,0,34.0,97,70,121.428055,25.068
37368,5,233,0,37.6,86,320,121.39731,25.058666
37369,5,233,0,41.3,97,158,121.36356,25.064968
37370,5,233,0,44.7,93,70,121.33207,25.059242
37371,5,233,0,46.7,93,119,121.317764,25.047075
37372,5,233,0,49.2,97,180,121.29553,25.036482
37373,5,233,0,51.1,100,186,121.28173,25.025953
37374,5,233,0,53.2,90,206,121.2662,25.012943
37375,5,233,0,55.7,93,257,121.24772,24.998583
37376,5,233,0,57.9,97,83,121.23298,24.983667
37377,5,233,0,58.4,97,159,121.22894,24.980558
37378,5,233,0,60.8,93,42,121.21162,24.965878
37379,5,233,0,63.3,90,147,121.195595,24.949282
37380,5,233,0,66.4,93,174,121.17692,24.929544
37381,5,233,0,68.1,90,219,121.16759,24.917967
37382,5,233,0,69.9,93,143,121.15976,24.903297
37383,5,233,0,75.0,93,178,121.11173,24.893436
37384,5,233,0,88.0,90,233,121.01903,24.848719
37385,5,233,0,92.8,75,235,121.01031,24.808453
37386,5,233,0,95.6,39,178,121.00372,24.783943
37387,5,233,0,97.9,90,172,120.99989,24.764414
37388,5,233,0,104.5,97,129,120.9519,24.72713
