日期,西德州,杜拜,北海布蘭特,匯率
2014/4/22,102.05,106.31,108.88,30.303
2014/4/23,101.61,105.87,108.77,30.326
2014/4/24,102.05,105.74,110.04,30.306
2014/4/25,100.73,106.38,109.48,30.32
2014/4/28,100.93,106.02,108.76,30.285
2014/4/29,101.19,104.78,109.5,30.25
2014/4/30,99.75,104.49,108.26,30.258
2014/5/1,99.43,104.49,108.02,N/A
2014/5/2,99.76,104.39,109.1,30.212
2014/5/5,99.5,104.75,109.1,30.171
2014/5/6,99.6,103.91,107.76,30.176
2014/5/7,100.75,103.59,108.2,30.165
2014/5/8,100.19,104.09,108.19,30.167
2014/5/9,100,104.99,108.07,30.175
2014/5/12,100.66,104.46,108.32,30.192
2014/5/13,101.73,104.46,109.07,30.212
2014/5/14,102.25,105.67,110.02,30.22
2014/5/15,101.5,105.78,110.11,30.203
2014/5/16,102.01,105.07,110.48,30.208
2014/5/19,102.67,106.56,110.07,30.185
2014/5/20,102.62,106.12,110.03,30.202
2014/5/21,104.18,106.59,110.87,30.216
2014/5/22,104,106.94,110.82,30.178
2014/5/23,104.66,106.84,110.63,30.18
2014/5/26,104.66,106.66,110.63,30.16
2014/5/27,104.15,106.81,110.06,30.171
2014/5/28,102.75,106.59,109.6,30.151
2014/5/29,103.56,106.33,110.05,30.128
2014/5/30,102.71,106.28,109.23,30.05
2014/6/2,102.48,105.6,109.02,N/A
2014/6/3,102.72,104.85,108.81,30.064
2014/6/4,102.57,105.31,108.78,30.102
2014/6/5,102.51,104.28,108.55,30.088
2014/6/6,102.72,105.31,108.69,30.08
2014/6/9,104.47,105.14,110.18,30.048
2014/6/10,104.37,105.16,109.3,30.05
2014/6/11,104.43,105.37,109.85,30.039
2014/6/12,106.47,106.96,112.58,30.045
2014/6/13,106.77,109.51,113.11,30.053
2014/6/16,106.89,109.27,113.15,30.061
2014/6/17,106.32,108.76,113.7,30.066
2014/6/18,106.06,109.94,114.25,30.071
2014/6/19,106.51,110.46,115.17,30.036
2014/6/20,107.38,110.74,114.65,30.065
2014/6/23,106.49,111.23,113.68,30.039
2014/6/24,106.29,109.76,114.11,30.031
2014/6/25,106.88,110.05,113.37,30.051
2014/6/26,105.74,109.89,112.8,29.992
2014/6/27,105.71,109.68,112.67,29.962
2014/6/30,105.44,109.29,111.75,29.915
2014/7/1,105.34,109.18,111.38,29.935
2014/7/2,104.41,109.16,110.57,29.905
2014/7/3,103.94,107.72,110.01,29.935
2014/7/4,103.94,107.95,109.82,29.937
2014/7/7,103.55,107.15,109.65,29.96
2014/7/8,103.48,106.94,108.33,29.97
2014/7/9,102.31,106.11,107.73,29.962
2014/7/10,102.96,105.67,107.28,29.945
2014/7/11,100.8,106.03,106.04,29.99
2014/7/14,101.03,104.76,105.89,30.001
2014/7/15,99.91,104.49,104.57,30.042
2014/7/16,101.28,105.06,105.69,30.072
2014/7/17,103.15,104.96,106.91,30.046
2014/7/18,103.13,105.71,106.85,30.051
2014/7/21,104.78,105.17,106.52,30.037
2014/7/22,104.16,105.53,106.71,30.035
2014/7/23,105.1,105.33,107.45,N/A
2014/7/24,103.77,105.79,106.48,30.052
2014/7/25,104.01,105.15,107.51,30.035
2014/7/28,101.75,105.15,106.96,30.037
2014/7/29,100.95,105.84,107.14,30.005
2014/7/30,100.16,105.98,106.36,30.01
2014/7/31,98.09,105.23,105.23,30.04
2014/8/1,99.75,104.92,104,30.069
2014/8/4,98.51,103.15,104.52,30.04
2014/8/5,97.4,103.81,103.71,30.045
2014/8/6,97,102.87,104.13,30.056
2014/8/7,97.46,103,104.46,30.061
2014/8/8,97.68,103.85,104.22,30.066
2014/8/11,98.12,103.48,104.16,30.052
2014/8/12,97.38,103.25,102.38,30.06
2014/8/13,97.56,101.98,103.12,30.065
2014/8/14,95.57,103.02,101.23,30.045
2014/8/15,97.29,100.96,102.21,30.035
2014/8/18,96.5,102.12,100.16,30.04
2014/8/19,94.63,100.64,100.63,30.042
2014/8/20,96.19,100.45,101.28,30.047
2014/8/21,95.22,100.3,101.64,30.052
2014/8/22,94.74,100.52,101.52,30.02
2014/8/25,94.17,100.24,101.52,30.028
2014/8/26,93.89,100.49,101.87,30.026
2014/8/27,93.94,100.51,101.83,29.985
2014/8/28,94.61,100.68,101.74,29.965
2014/8/29,95.97,100.52,102.31,29.97
2014/9/1,95.97,100.94,102.17,29.968
2014/9/2,92.95,100.39,100.25,29.978
2014/9/3,95.52,97.74,101.9,29.986
2014/9/4,94.49,100.05,101.52,29.972
2014/9/5,93.43,99.03,100.27,30.002
2014/9/8,92.83,98.07,99.35,N/A
2014/9/9,92.78,97.56,98.85,30.005
2014/9/10,91.7,96.77,97.3,30.025
2014/9/11,92.91,95.81,97.26,30.06
2014/9/12,92.28,95.89,96.76,30.068
2014/9/15,92.6,95.19,96.56,30.106
2014/9/16,94.87,94.94,98.28,30.16
2014/9/17,94.35,96.46,98.41,30.134
2014/9/18,93.1,96.37,97.23,30.256
2014/9/19,92.51,95.42,97.57,30.258
2014/9/22,91.65,95.92,96.2,30.229
2014/9/23,92,94.92,95.96,30.24
2014/9/24,93.51,94.84,95.82,30.248
2014/9/25,93.38,94.92,96.24,30.31
2014/9/26,93.56,94.91,96.18,30.312
2014/9/29,94.63,94.9,96.56,30.502
2014/9/30,91.23,95.01,94.74,30.436
2014/10/1,90.77,93.52,94.44,30.492
2014/10/2,91.18,91.86,92.3,30.46
2014/10/3,89.83,91.12,91.53,30.437
2014/10/6,90.41,90.14,91.77,30.503
2014/10/7,88.82,90.88,91.38,30.453
2014/10/8,87.48,89.93,90.88,30.505
2014/10/9,85.49,89.23,90.28,30.43
2014/10/10,85.9,88.04,89.56,N/A
2014/10/13,85.73,88.25,88.42,30.45
2014/10/14,81.84,87.34,85.76,30.43
2014/10/15,81.69,84.23,84.06,30.42
2014/10/16,82.79,83.07,83.95,30.41
2014/10/17,82.98,83.85,85.68,30.421
2014/10/20,82.84,84.89,84.99,30.415
2014/10/21,83.13,84.33,85.8,30.401
2014/10/22,80.99,84.33,85.68,30.393
2014/10/23,82.24,83.25,86.4,30.405
2014/10/24,81.35,84.63,86.09,30.413
2014/10/27,80.92,84.19,85.59,30.403
2014/10/28,81.41,83.98,85.87,30.398
2014/10/29,82.24,84.14,87.02,30.376
2014/10/30,81.09,84.82,85.98,30.402
2014/10/31,80.71,84.27,85.13,30.478
2014/11/3,79.83,84.04,84.86,30.488
2014/11/4,77.21,81.65,82.57,30.538
2014/11/5,78.83,79.77,83.03,30.602
2014/11/6,78.04,79.8,82.53,30.605
2014/11/7,78.72,79.67,83.36,30.716
2014/11/10,77.44,80.08,82.5,30.606
2014/11/11,77.66,79.16,80.96,30.717
2014/11/12,77.04,78.55,80.42,30.75
2014/11/13,74.24,77.56,77.87,30.752
2014/11/14,75.95,74.01,78.14,30.766
2014/11/17,75.66,75.14,78.19,30.739
2014/11/18,74.54,75.08,77.94,30.775
2014/11/19,74.58,74.46,77.77,30.876
2014/11/20,75.7,74.18,78.34,31.015
2014/11/21,76.5,75.9,79.73,31.005
2014/11/24,75.87,77.54,79.57,31.01
2014/11/25,74.04,77.11,77.95,30.966
2014/11/26,73.78,75.71,77.67,30.952
2014/11/27,73.78,73.33,71.64,30.951
2014/11/28,73.78,69.09,70.97,31.039
2014/12/1,69.16,66.49,71.8,31.139
2014/12/2,66.98,69.02,70.86,31.106
2014/12/3,67.39,67.07,70.1,31.167
2014/12/4,66.73,66.95,69.1,31.197
2014/12/5,65.83,66.24,67.25,31.192
2014/12/8,63.14,65.62,66,31.285
2014/12/9,63.8,63.2,66.48,31.29
2014/12/10,61.02,63.76,63.76,31.26
2014/12/11,59.91,61.57,63.33,31.262
2014/12/12,57.83,60.51,61.79,31.326
2014/12/15,55.78,59.56,61.09,31.342
2014/12/16,55.94,56.5,60.14,31.327
2014/12/17,56.37,55.56,60.62,31.357
2014/12/18,54.46,56.42,59.09,31.45
2014/12/19,57.19,55.7,60.34,31.472
2014/12/22,55.14,58.09,59.37,31.586
2014/12/23,57.08,56.2,60.35,31.765
2014/12/24,55.78,57.22,59.46,31.815
2014/12/25,55.78,57.22,59.46,31.753
2014/12/26,55.23,56.32,59.07,31.75
2014/12/29,53.65,55.87,57.84,31.761
2014/12/30,53.95,53.62,56.87,31.766
2014/12/31,53.22,53.6,56.21,31.718
2015/1/2,52.9,53.27,55.76,N/A
2015/1/5,50.04,50.98,53.11,32.005
2015/1/6,47.93,48.08,51.1,31.996
2015/1/7,48.65,46.6,51.15,32.001
2015/1/8,48.79,47.5,50.96,32.006
2015/1/9,48.36,47.41,50.11,31.936
2015/1/12,46.07,45.67,47.43,31.856
2015/1/13,45.89,43.3,46.59,31.862
2015/1/14,48.48,42.55,48.69,31.832
2015/1/15,46.25,44.48,47.67,31.786
2015/1/16,48.69,43.92,50.17,31.645
2015/1/19,48.69,46.04,48.84,31.552
2015/1/20,46.39,44.82,47.99,31.696
2015/1/21,47.78,44.75,49.03,31.553
2015/1/22,46.31,44.65,48.52,31.51
2015/1/23,45.59,44.42,48.79,31.432
2015/1/26,45.15,44.15,48.16,31.339
2015/1/27,46.23,43.63,49.6,31.325
2015/1/28,44.45,44.83,48.47,31.328
2015/1/29,44.53,44.63,49.13,31.512
2015/1/30,48.24,45.59,52.99,31.555
2015/2/2,49.57,48.81,54.75,31.685
2015/2/3,53.05,52.62,57.91,31.623
2015/2/4,48.45,54.72,54.16,31.473
2015/2/5,50.48,51.41,56.57,31.535
2015/2/6,51.69,54.23,57.8,31.49
2015/2/9,52.86,55.37,58.34,31.56
2015/2/10,50.02,55.83,56.43,31.502
2015/2/11,48.84,54.91,54.66,31.564
2015/2/12,51.21,54.75,57.05,31.63
2015/2/13,52.78,57.7,61.52,31.475
2015/2/16,52.78,58.83,61.4,31.6
2015/2/17,53.53,58.89,62.53,31.638
2015/2/18,52.14,59.32,60.53,N/A
2015/2/19,51.16,59.32,60.21,N/A
2015/2/20,50.34,59.32,60.22,N/A
2015/2/23,49.45,57.29,58.9,N/A
2015/2/24,49.28,56.06,58.66,31.688
2015/2/25,50.99,55.84,61.63,31.532
2015/2/26,48.17,58.42,60.05,31.503
2015/2/27,49.76,57.39,62.58,N/A
2015/3/2,49.59,59.56,60.82,31.568
2015/3/3,50.52,58.81,60.88,31.508
2015/3/4,51.53,57.8,60.55,31.48
2015/3/5,50.76,58.7,60.14,31.507
2015/3/6,50.76,58.7,60.12,31.45
2015/3/9,49.61,58.46,59.35,31.52
2015/3/10,48.29,55.3,55.99,31.566
2015/3/11,48.17,54.21,57.16,31.666
2015/3/12,47.05,55.4,57.08,31.67
2015/3/13,44.84,54.42,53.74,31.71
2015/3/16,43.88,51.69,52.55,31.712
2015/3/17,43.46,51.54,51.33,31.667
2015/3/18,44.66,50.63,54.35,31.65
2015/3/19,43.96,52.69,52.38,31.502
2015/3/20,45.72,52.01,53.17,31.548
2015/3/23,47.45,52.87,55.92,31.503
2015/3/24,47.11,54.47,53.22,31.383
2015/3/25,48.66,53.7,54.35,31.401
2015/3/26,51.43,56.39,57.08,31.405
2015/3/27,48.87,55.88,54.34,31.375
2015/3/30,48.68,53.04,54.69,31.38
2015/3/31,47.6,53.84,55.11,31.401
2015/4/1,50.09,54.01,55.33,31.362
2015/4/2,49.14,55.74,54.3,31.303
2015/4/6,52.14,54.94,57.15,N/A
2015/4/7,53.98,56.16,57.58,31.152
2015/4/8,50.42,56.38,55.16,31.226
2015/4/9,50.79,55.6,55.86,31.231
2015/4/10,51.64,54.83,57.28,31.24
2015/4/13,51.91,57.49,56.79,31.342
2015/4/14,53.29,57.1,57.7,31.312
2015/4/15,56.39,58.79,60.36,31.33
2015/4/16,56.71,60.82,61.49,31.253
2015/4/17,55.74,61.18,63.12,31.162
2015/4/20,56.38,61.64,61.23,31.102
2015/4/21,55.26,59.98,59.34,31.173
2015/4/22,55.06,59.26,60.4,31.113
2015/4/23,56.59,60,62.65,31.131
2015/4/24,55.55,62.34,63.67,31.051
2015/4/27,56.99,61.99,62.45,30.861
2015/4/28,57.06,61.8,62.72,30.831
2015/4/29,58.58,61.47,63.64,30.695
2015/4/30,59.63,63.38,64.84,30.752
2015/5/1,59.15,63.38,65.4,N/A
2015/5/4,58.93,64.8,65.49,30.776
2015/5/5,60.4,64.81,66.39,30.781
2015/5/6,60.93,66.96,66.27,30.753
2015/5/7,58.94,66.35,68.54,30.803
2015/5/8,59.39,63.7,66.86,30.765
2015/5/11,59.25,63.28,63.94,30.78
2015/5/12,60.75,64.24,66.14,30.81
2015/5/13,60.5,65.67,65.78,30.78
2015/5/14,59.88,65.3,65.84,30.681
2015/5/15,59.69,64.71,65.84,30.612
2015/5/18,59.43,65.03,66.37,30.61
2015/5/19,57.26,62.72,63.02,30.64
2015/5/20,58.48,62.07,63.55,30.682
2015/5/21,59.97,63.39,65.41,30.65
2015/5/22,59.02,62.75,64.81,30.541
2015/5/25,59.02,62.75,66.13,30.571
2015/5/26,58.03,62.72,62.54,30.708
2015/5/27,57.51,61.54,61.12,30.725
2015/5/28,57.68,59.56,61.35,30.801
2015/5/29,60.3,59.56,63.97,30.871
2015/6/1,60.2,59.56,64.22,30.932
2015/6/2,61.26,63.24,64.34,31.002
2015/6/3,59.64,61.63,65.34,30.922
2015/6/4,58,61.36,60.95,31.062
2015/6/5,59.13,59.71,62.75,31.032
2015/6/8,58.14,60.82,61.61,31.275
2015/6/9,60.14,61.36,64.25,31.302
2015/6/10,61.43,63.89,64.71,31.156
2015/6/11,60.77,62.93,63.88,31.162
2015/6/12,59.96,62.54,65.17,31.226
2015/6/15,59.52,61.73,62.8,31.256
2015/6/16,59.97,61.26,62.15,31.266
2015/6/17,59.92,62.55,61.48,31.261
2015/6/18,60.45,62.41,62.83,31.062
2015/6/19,59.61,61.55,60.91,N/A
2015/6/22,59.68,61.38,61.26,30.97
2015/6/23,60.78,61.81,62.34,31.002
2015/6/24,60.12,62.91,62.06,31.052
2015/6/25,59.55,61.98,61.91,31.052
2015/6/26,59.63,61.5,61.48,31.132
2015/6/29,58.33,59.85,60.57,31.178
2015/6/30,59.47,60.91,61.39,31.07
2015/7/1,56.96,61.83,60.86,31.1
2015/7/2,56.93,61.17,60.82,31.15
2015/7/3,56.93,61.17,60.82,31.12
2015/7/6,52.53,57.45,55.78,31.15
2015/7/7,52.33,55.91,56.21,31.162
2015/7/8,51.65,55.85,56.21,31.225
2015/7/9,52.78,56.82,57.56,31.23
2015/7/10,52.74,58.3,58.17,N/A
2015/7/13,52.2,57.05,57.3,31.2
2015/7/14,53.04,55.95,57.57,31.302
2015/7/15,51.41,57.18,56.23,31.272
2015/7/16,50.91,56.72,56.52,31.31
2015/7/17,50.89,56.72,56.35,31.312
2015/7/20,50.15,55.12,55.67,31.342
2015/7/21,50.36,55.74,56.09,31.407
2015/7/22,48.87,55.97,55.28,31.352
2015/7/23,48.25,55.39,54.65,31.452
2015/7/24,47.99,54.12,53.86,31.53
2015/7/27,47.39,53.6,52.13,31.56
2015/7/28,47.98,52.58,52.28,31.575
2015/7/29,48.79,52.91,52.78,31.523
2015/7/30,48.52,54.09,52.39,31.601
2015/7/31,47.12,53.13,50.38,31.682
2015/8/3,45.17,49.79,48.99,31.705
2015/8/4,45.74,48.59,49.38,31.726
2015/8/5,45.15,48.54,48.8,31.75
2015/8/6,44.66,48.11,49.17,31.755
2015/8/7,43.87,48.1,47.99,31.77
2015/8/10,44.96,48.11,49.55,31.76
2015/8/11,43.08,48.58,48.43,32.08
2015/8/12,43.3,48.26,49.42,32.465
2015/8/13,42.23,48.62,48.66,32.366
2015/8/14,42.5,47.69,47.36,32.368
2015/8/17,41.87,49.35,47.56,32.621
2015/8/18,42.62,48.73,47.55,32.653
2015/8/19,40.8,48.74,45.17,32.668
2015/8/20,41.14,46.33,45.04,32.678
2015/8/21,40.24,45.94,44.26,32.876
2015/8/24,38.09,42.97,40.64,32.96
2015/8/25,39.13,43.82,41.37,32.879
2015/8/26,38.6,43.06,41.66,32.765
2015/8/27,42.56,44.55,45.63,32.77
2015/8/28,45.22,47.26,48.24,32.772
2015/8/31,49.2,48.22,51.2,32.81
2015/9/1,45.41,51.2,47.77,32.68
2015/9/2,46.25,47.24,49.8,32.762
2015/9/3,46.75,48.7,50,32.801
2015/9/4,46.05,48.71,48.72,32.833
2015/9/7,46.05,48.71,48.72,32.935
2015/9/8,45.94,46.95,48.24,33.003
2015/9/9,44.15,47.98,46.64,32.775
2015/9/10,45.92,46.31,48.04,32.856
2015/9/11,44.63,46.31,47.41,32.71
2015/9/14,44,46.19,45.55,32.72
2015/9/15,44.59,44.52,46.12,32.786
2015/9/16,47.15,44.7,48.02,32.762
2015/9/17,46.9,45.25,47.55,32.662
2015/9/18,44.68,45.85,46,32.663
2015/9/21,46.68,44.62,46.93,32.939
2015/9/22,45.83,44.72,47.25,32.971
2015/9/23,44.37,45.89,46,33.25
2015/9/24,44.79,45.89,46.62,33.26
2015/9/25,45.7,44.79,46.77,33.292
2015/9/28,44.43,43.98,45.8,N/A
2015/9/29,45.23,43.96,46.5,N/A
2015/9/30,45.09,44.04,47.17,33.128
2015/10/1,44.74,47.21,47.07,33.08
2015/10/2,45.54,45.7,47.39,33.156
2015/10/5,46.26,46.7,48.56,33.002
2015/10/6,48.53,47.3,51.4,32.937
2015/10/7,47.81,50.72,51.18,32.872
2015/10/8,49.43,49.38,52.63,32.85
2015/10/9,49.63,51.07,51.93,N/A
2015/10/12,47.1,50.41,49.58,32.56
2015/10/13,46.66,47.36,48.38,32.739
2015/10/14,46.64,46.68,47.8,32.742
2015/10/15,46.38,46.28,48.75,32.457
2015/10/16,47.26,47.13,49.14,32.505
2015/10/19,45.89,46.37,47.5,32.418
2015/10/20,45.55,44.67,46.82,32.51
2015/10/21,44.65,45.01,45.95,32.558
2015/10/22,44.83,44.85,46.33,32.658
2015/10/23,43.65,44.22,45.92,32.513
2015/10/26,43.98,44.43,45.43,32.708
2015/10/27,43.2,43.78,45.05,32.676
2015/10/28,45.94,43.95,47.33,32.686
2015/10/29,46.06,45.31,46.61,32.856
2015/10/30,46.59,45.61,47.63,32.802
2015/11/2,46.14,46.23,47.38,32.721
2015/11/3,47.9,45.67,49.02,32.625
2015/11/4,46.32,47.11,47.55,32.595
2015/11/5,45.2,45.55,46.87,32.718
2015/11/6,44.29,44.92,46.54,32.73
2015/11/9,43.87,44.37,46.36,32.832
2015/11/10,44.21,44.37,45.88,32.85
2015/11/11,42.93,43.83,44.88,32.852
2015/11/12,41.75,42.51,43.3,32.9
2015/11/13,40.74,41.61,42.12,32.908
2015/11/16,41.74,41.03,42.71,33.022
2015/11/17,40.94,40.22,41.71,32.975
2015/11/18,40.75,39.41,42.05,33.007
2015/11/19,40.54,39.91,41.97,32.86
2015/11/20,40.39,40.11,42.27,32.73
2015/11/23,40.05,39.24,43.1,32.778
2015/11/24,41.27,40.7,44.27,32.746
2015/11/25,41.27,40.7,45.53,32.647
2015/11/26,41.79,41.07,46.31,32.701
2015/11/27,41.71,41.01,43.05,32.815
2015/11/30,41.65,39.67,42.81,32.83
2015/12/1,41.85,41.32,43.48,32.832
2015/12/2,39.94,40.29,42.02,32.903
2015/12/3,41.08,39.52,42.94,32.935
2015/12/4,39.97,40.19,42.06,32.822
2015/12/7,37.65,38.54,39.93,32.936
2015/12/8,37.51,38.54,39.61,33.037
2015/12/9,37.16,36.21,39.67,33.047
2015/12/10,36.76,35.96,38.97,33.015
2015/12/11,35.62,35.55,37.14,32.965
2015/12/14,36.31,33.74,38.47,33.066
2015/12/15,37.35,32.48,36.86,33.026
2015/12/16,35.52,31.87,36.12,32.95
2015/12/17,34.95,32.36,35.32,33.035
2015/12/18,34.73,32.4,35.09,33.117
2015/12/21,34.74,31.87,34.8,33.085
2015/12/22,35.19,31.94,34.85,33.09
2015/12/23,36.9,32,36.14,33.1
2015/12/24,36.9,32,36.14,33.002
2015/12/25,36.9,32,36.14,33.005
2015/12/28,36.81,32,36.14,33.02
2015/12/29,37.87,32.18,36.35,33.035
2015/12/30,36.6,32.25,35.07,33.05
2015/12/31,37.04,32.13,35.75,33.066
2016/1/4,36.76,33.11,36.23,33.236
2016/1/5,35.97,32.29,35.6,33.27
2016/1/6,33.97,29.95,33.01,33.453
2016/1/7,33.27,28.22,32.35,33.53
2016/1/8,33.16,29.26,32.06,33.501
2016/1/11,31.41,28.47,29.68,33.651
2016/1/12,30.44,26.66,28.74,33.667
2016/1/13,30.48,27.12,28.36,33.625
2016/1/14,31.2,25.72,29.84,33.742
2016/1/15,29.42,25.27,28.04,33.802
2016/1/18,29.42,25.27,28.04,33.818
2016/1/19,28.46,24.56,27.34,33.82
2016/1/20,26.55,22.94,26.43,33.826
2016/1/21,28.28,22.49,28.17,33.838
2016/1/22,30.99,25.38,30.92,33.705
2016/1/25,28.39,26.13,28.64,33.622
2016/1/26,31.45,24.47,29.73,33.725
2016/1/27,32.3,25.9,31.73,33.71
2016/1/28,33.22,28.39,33.07,33.743
2016/1/29,33.62,29.5,33.21,33.6
2016/2/1,31.62,32.02,33.47,33.67
2016/2/2,29.88,29.81,31.98,33.68
2016/2/3,32.28,29.46,35.34,33.808
2016/2/4,31.72,31.52,34,33.608
2016/2/5,30.89,30.74,33.75,33.52
2016/2/8,29.69,30.74,32.74,N/A
2016/2/9,27.94,30.74,30.41,N/A
2016/2/10,27.45,27.27,30.97,N/A
2016/2/11,26.21,26.69,31.07,N/A
2016/2/12,29.44,27.86,32.31,N/A
2016/2/15,29.44,27.86,32.31,33.421
2016/2/16,29.04,29.44,31.78,33.453
2016/2/17,30.66,28.51,34.44,33.505
2016/2/18,30.77,30.69,33.45,33.525
2016/2/19,29.64,30.17,32.49,33.561
2016/2/22,31.48,29.5,34.05,33.567
2016/2/23,30.07,29.53,32.45,33.485
2016/2/24,30.4,28.03,33.91,33.49
2016/2/25,32.17,29.53,34.51,33.496
2016/2/26,32.78,31.15,34.74,33.492
2016/2/29,33.75,29.81,35.95,N/A
2016/3/1,34.4,32.03,36.24,33.436
2016/3/2,34.66,31.87,36.74,33.37
2016/3/3,34.57,31.89,36.6,33.179
2016/3/4,35.92,32.29,38.46,33.101
2016/3/7,37.9,34.85,40.22,33.01
2016/3/8,36.5,35.86,38.95,33.062
2016/3/9,38.29,35.57,39.88,33.225
2016/3/10,37.84,36.04,39.45,33.08
2016/3/11,38.5,36.02,39.44,32.95
2016/3/14,37.18,35.17,38.59,32.87
2016/3/15,36.34,35.17,37.88,32.918
2016/3/16,38.46,34.85,39.46,32.95
2016/3/17,40.2,37.19,40.65,32.706
2016/3/18,39.44,37.11,40.54,32.52
2016/3/21,39.91,37.13,40.67,32.545
2016/3/22,39.95,37.68,40.92,32.525
2016/3/23,38.49,37.72,39.76,32.625
2016/3/24,37.96,35.12,39.54,32.726
2016/3/25,37.96,35.12,39.54,32.766
2016/3/28,39.39,35.97,39.32,32.72
2016/3/29,38.28,34.66,38.62,32.695
2016/3/30,38.32,35.2,38.77,32.425
2016/3/31,38.34,34.86,38.72,32.282
2016/4/1,36.79,35.78,37.81,32.378
2016/4/4,35.7,34.78,36.7,N/A
2016/4/5,35.89,33.81,37.43,N/A
2016/4/6,37.75,34.92,38.92,32.442
2016/4/7,37.26,35.97,38.66,32.402
2016/4/8,39.72,36.84,41.06,32.45
2016/4/11,40.36,37.88,41.84,32.388
2016/4/12,42.17,39.52,43.33,32.382
2016/4/13,41.76,40.53,42.77,32.35
2016/4/14,41.5,40.4,42.7,32.436
2016/4/15,40.36,39.27,41.94,32.348
2016/4/18,39.78,37.83,42.03,32.402
2016/4/19,41.08,39.38,42.91,32.265
2016/4/20,42.63,39.15,44.39,32.248
2016/4/21,42.23,41.58,43.39,32.296
2016/4/22,42.68,41.14,44.01,32.33
2016/4/25,41.24,40.57,43.49,32.361
2016/4/26,44.04,40.71,44.96,32.363
2016/4/27,45.33,42.66,46.01,32.345
2016/4/28,46.03,42.9,46.63,32.279
2016/4/29,45.92,44.17,46.44,32.281
2016/5/2,44.78,44.17,45.43,N/A
2016/5/3,43.65,41.69,44.55,32.205
2016/5/4,43.78,41.12,44.3,32.356
2016/5/5,44.32,41.89,44.73,32.377
2016/5/6,44.66,40.82,44.82,32.412
2016/5/9,43.44,42.21,43.02,32.417
2016/5/10,44.66,40.32,45.13,32.533
2016/5/11,46.23,41.18,46.56,32.528
2016/5/12,46.7,43.89,47.12,32.542
2016/5/13,46.21,43.59,47.32,32.626
2016/5/16,47.72,45.31,48.52,32.705
2016/5/17,48.31,45.43,48.8,32.63
2016/5/18,48.19,45.74,47.86,32.705
2016/5/19,48.16,44.37,48.32,32.802
2016/5/20,47.75,45.69,48.28,32.752
2016/5/23,47.48,45.15,47.8,32.656
2016/5/24,48.17,44.88,48.49,32.72
2016/5/25,49.16,45.73,49.29,32.652
2016/5/26,49.48,46.44,49.8,32.576
2016/5/27,49.33,45.78,48.96,32.528
2016/5/30,49.33,45.78,48.96,32.68
2016/5/31,49.1,46.16,48.32,32.63
2016/6/1,49.01,44.38,48.91,32.622
2016/6/2,49.17,45.48,49.12,32.612
2016/6/3,48.62,45.66,48.98,32.605
2016/6/6,49.69,45.94,49.04,32.402
2016/6/7,50.36,46.36,49.95,32.339
2016/6/8,51.23,47.42,51.33,32.225
2016/6/9,50.56,47.73,50.39,N/A
2016/6/10,49.07,46.78,48.86,N/A
2016/6/13,48.88,45.83,48.25,32.435
2016/6/14,48.49,45.44,47.48,32.423
2016/6/15,48.01,45.63,47.08,32.441
2016/6/16,46.21,44.95,45.48,32.391
2016/6/17,47.98,44.15,47.81,32.385
2016/6/20,49.37,46.18,48.93,32.256
2016/6/21,48.85,46.41,49.54,32.258
2016/6/22,48.43,47.2,48.36,32.221
2016/6/23,49.21,46.52,49.44,32.19
2016/6/24,46.94,44.83,46.99,32.502
2016/6/27,46.33,44.95,46.1,32.533
2016/6/28,47.85,44.27,47.31,32.435
2016/6/29,49.88,45.42,48.68,32.343
2016/6/30,48.33,46.83,48.42,32.286
2016/7/1,48.99,44.85,49.31,32.218
2016/7/4,48.99,44.85,49.31,32.208
2016/7/5,46.6,44.43,46.49,32.282
2016/7/6,47.43,44.43,47.34,32.407
2016/7/7,45.14,44.92,44.86,32.306
2016/7/8,45.41,42.25,44.79,N/A
2016/7/11,44.76,42.29,44.3,32.215
2016/7/12,46.8,43.23,46.49,32.22
2016/7/13,44.75,43.54,45.13,32.183
2016/7/14,45.68,42.49,45.69,32.073
2016/7/15,45.95,42.92,46.58,31.99
2016/7/18,45.24,43.66,45.62,32.024
2016/7/19,44.65,42.73,45.31,31.991
2016/7/20,44.94,42.87,45.84,32.051
2016/7/21,43.95,43.12,44.63,32.06
2016/7/22,43.49,42.26,44.42,32.07
2016/7/25,42.38,41.37,43.43,32.14
2016/7/26,42.92,40.76,43.24,32.106
2016/7/27,41.92,40.42,42.21,32.068
2016/7/28,41.14,39.64,41.2,31.955
2016/7/29,41.6,38.68,41.01,31.926
2016/8/1,40.06,39.51,40.81,31.64
2016/8/2,39.51,39.34,40.51,31.68
2016/8/3,40.83,38.82,42.36,31.75
2016/8/4,41.93,39.43,43.03,31.71
2016/8/5,41.8,40.62,43.32,31.57
2016/8/8,43.02,41.45,44.06,31.512
2016/8/9,42.77,41.45,43.75,31.455
2016/8/10,41.71,41.27,42.58,31.225
2016/8/11,43.49,40.6,44.74,31.326
2016/8/12,44.49,43.02,46.14,31.403
2016/8/15,45.74,43.85,47.41,31.37
2016/8/16,46.58,45.67,48.23,31.28
2016/8/17,46.79,45.98,49.01,31.452
2016/8/18,48.22,47.07,50.1,31.41
2016/8/19,48.52,47.84,50,31.618
2016/8/22,47.05,46.76,48.25,31.82
2016/8/23,47.65,45.45,48.67,31.706
2016/8/24,46.47,46.12,48.37,31.772
